Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,Occ_Code,Occ_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","07234141",,"11/20/00 00:00:00","11/20/00 00:00:00","01/05/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",7,"MO","408.687-014","Laborer, Landscape",30,7.0000000000000000e+00,"H",7.1699999999999999e+00,"H","Horstmann Brothers, Inc.","St. Louis","MO","Horstmann","Paul","AgWorks, Inc.","Bremer","Dan","Lake Park","GA"
"TEMP","07234201",,"10/23/00 00:00:00","10/23/00 00:00:00","12/18/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",7,"MO","408.687-014","Laborer, Landscape",88,7.1699999999999999e+00,"H",7.1699999999999999e+00,"H","Loyet Landscape Maintenance, Inc.","St. Charles","MO","King","Michael","Amigos Labor Solutions, Inc.","Hawkins","Margie","Dallas","TX"
"TEMP","09495347","0012026","12/14/00 00:00:00","12/14/00 00:00:00","01/09/01 00:00:00","Denied, Temporary","01/12/01 00:00:00",9,"AZ","408.687-014","Laborer, Landscape",33,6.6299999999999999e+00,"H",5.9699999999999998e+00,"H","SANTA RITA LANDSCAPING, INC.","TUCSON","AZ","HAM","BRIAN","AMIGOS LABOR SOLUTIONS, INC.","AMIGOS LABOR SOLUTIONS",,"DALLAS","TX"
"TEMP","09495346","0011023","11/07/00 00:00:00","11/07/00 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",9,"AZ","323.687-014","Cleaner, Housekeeping",1,5.9000000000000004e+00,"H",5.5300000000000002e+00,"H","LA DONNA MOTEL LLP DBA SUPER 8 MOTEL WILLIAMS","WILLIAMS","AZ","WASNIOWSKI","TOMASZ",,,,,
"TEMP","09495318","0011023","11/07/00 00:00:00","11/07/00 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",9,"AZ","323.687-014","Cleaner, Housekeeping",1,5.9000000000000004e+00,"H",5.5300000000000002e+00,"H","LA DONNA MOTEL LLP DBA SUPER 8 MOTEL WILLIAMS","WILLIAMS","AZ","WASNIOWSKI","TOMASZ",,,,,
"TEMP","02462456",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",20,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Jamaica","NY","Serey","Juan","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305622","20003777","11/13/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","408.687-014","Laborer, Landscape",5,1.0000000000000000e+01,"H",9.1999999999999993e+00,"H","Michael P. Neath Landscape Const.","Centerville","MA","Neath","Michael","International Employment Solutions","Warren","Patricia","Provincetown","MA"
"TEMP","01305621","20003961","11/24/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","318.687-010","Kitchen Helper",4,8.5199999999999996e+00,"H",8.5199999999999996e+00,"H","Cook's Cafe","Nantucket","MA","Holmes","Dwight",,,,,
"TEMP","01305620","20004088","12/04/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","238.367-038","Hotel Clerk",3,1.0570000000000000e+01,"H",1.0570000000000000e+01,"H","Vacation Inn Properties, Inc.","Falmouth","MA","Taylor-Zmuda",,"Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305619","20004089","12/04/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","323.687-014","Cleaner, Housekeeping",12,8.1400000000000006e+00,"H",8.1400000000000006e+00,"H","Vacation Inn Properties, Inc.","Falmouth","MA","Taylor-Zmuda",,"Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305618","20003926","11/22/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","324.677-010","Bellhop",12,7.0000000000000000e+00,"H",5.6699999999999999e+00,"H","Jillcorp dba The Wauwinet","Nantucket","MA","Pequignot","Mark","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305617","20003927","11/22/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","323.687-014","Cleaner, Housekeeping",22,8.1400000000000006e+00,"H",8.1400000000000006e+00,"H","Jillcorp dba The Wauwinet","Nantucket","MA","Pequignot","Mark","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305616","20003915","11/20/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","323.687-014","Cleaner, Housekeeping",8,8.1400000000000006e+00,"H",8.1400000000000006e+00,"H","LlCd/b/a The Inn At Blue Berry Hil","Chilmark","MA","Mandell","Sam","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","02461024","20000062490","11/22/00 00:00:00","11/22/00 00:00:00","01/03/01 00:00:00","Denied, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",1,1.3420000000000000e+01,"H",1.1010000000000000e+01,"H","DONEGAL FARM LTD","BEDFORD","NY","PENNINGTON","AMY","CONVERGENCE ASSET MANAGEMENT","PERRUTA","LISA","GREENWICH","CT"
"TEMP","01305603","20003802","11/14/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","222.487-014","Order Filler",6,1.0380000000000001e+01,"H",1.0380000000000001e+01,"H","Fancy Produce, Ltd.","East Orleans","MA","Fancy","Ronald",,,,,
"TEMP","02462457",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",14,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Clement","Christophe","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","02462454",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",18,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Kimmel","John","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305623","20004061","12/01/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","899.381-010","Maintenance Repairer, Building",9,1.3680000000000000e+01,"H",6.8099999999999996e+00,"H","Nantucket Works","Nantucket","MA","Goode","Larry","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","02462452",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",16,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Bond","H","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","02462455",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",17,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Jamaica","NY","Nobles","Reynaldo","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305598","20004022","11/29/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","311.472-010","Fast Foods Worker",25,8.0000000000000000e+00,"H",6.6900000000000004e+00,"H","Something Inc.","Nantucket","MA","Fee","Mathew","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","02462453",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",13,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Brida","Dennis","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305615","20004145","12/06/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","323.687-014","Cleaner, Housekeeping",20,8.5000000000000000e+00,"H",8.1400000000000006e+00,"H","Harborside Inn Condominium Trust","Edgartown","MA","Klumick","Jack",,,,,
"TEMP","02462274","20000065130","12/06/00 00:00:00","12/06/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","408.687-014","Laborer, Landscape",5,2.4700000000000000e+02,"W",2.5880000000000001e+02,"W","SARDELLI CORP","HUNTINGTON","NY","SARDELLI","ANTHONY","USA STAFF BUILDERS","Gismondi","John","WESTBURY","NY"
"TEMP","02462450",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",18,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Picou","J.","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","02462449",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",18,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Perkins, Sr.","Ben","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","02462448",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",13,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Sciacca","Gary","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305599","20003918","11/21/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","311.472-010","Fast Foods Worker",7,7.5000000000000000e+00,"H",5.8200000000000003e+00,"H","Captain Frosty's Inc.","Dennis","MA","Henderson","Michael","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","02462446",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",25,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A. Member","Elmont","NY","Mott","Willam","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","02462445",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",20,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Azpurua, Jr.","Eduardo","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305600","20003978","11/27/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","406.684-014","Groundskeeper, Industrial Commercial",4,1.0000000000000000e+01,"H",9.1999999999999993e+00,"H","Robert C. Marks Landscapers","Nantucket","MA","Marks","Robert","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305624","20004026","11/29/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","311.472-010","Fast Foods Worker",17,8.0000000000000000e+00,"H",6.6900000000000004e+00,"H","PROVISIONS","Nantucket","MA","English","Beth","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","02462451",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",15,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Orseno","Joe","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","02462443",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",17,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A.","Elmont","NY","Toner","J","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305597","20004029","11/30/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","313.687-014",,63,8.1400000000000006e+00,"H",8.1400000000000006e+00,"H","Sea Crest Resort & Conference Center","North Falmouth","MA","Palazzoio","Ernst",,,,,
"TEMP","02462084","20000061390","11/20/00 00:00:00","11/20/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","408.687-014","Laborer, Landscape",7,5.5839999999999998e+02,"W",5.3960000000000002e+02,"W","GRIMES LANDSCAPING","MONTAUK","NY","Grimes","James",,,,,
"TEMP","02462083","20000065170","12/06/00 00:00:00","12/06/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","311.677-018","Dining Room Attendant",8,2.2000000000000000e+02,"W",2.2000000000000000e+02,"W","VIVA JUAN MEXICAN RESTAURANT","HUNTINGTON","NY","CITRIN","BEN","USA STAFF BUILDERS","Gismondi","John","WESTBURY","NY"
"TEMP","02462082","20000065150","12/06/00 00:00:00","12/06/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","915.467-010","Automobile Service Station Attendant",5,2.4000000000000000e+02,"W",2.1880000000000001e+02,"W","STRONG OIL","WATER MILL","NY","HAWKE","NANCY","USA STAFF BUILDERS","Gismondi","John","WESTBURY","NY"
"TEMP","03351103",,"11/08/00 00:00:00","11/08/00 00:00:00","12/13/00 00:00:00","Denied, Temporary","01/12/01 00:00:00",3,"VA","408.687-014","Laborer, Landscape",1,8.0000000000000000e+00,"H",7.1900000000000004e+00,"H","Little Keswick School, Inc.","Keswick","VA","COLUMBUS","MARC","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","03351433",,"11/07/00 00:00:00","11/07/00 00:00:00","12/15/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"DC","891.684-018","Swimming Pool Servicer",100,8.5199999999999996e+00,"H",8.5199999999999996e+00,"H","Sierra Pool Management","Washington","DC","Rogers","Valorie",,,,,
"TEMP","02462444",,"11/13/00 00:00:00","11/13/00 00:00:00","12/12/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",2,"NY","410.674-022","Stable Attendant",13,8.7100000000000009e+00,"H",8.7200000000000006e+00,"H","New York Thoroughbred H.A","Elmont","NY","Hernandez","Ramon","Martin J Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","01305628","20003853","11/16/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","801.361-014","Structural Steel Worker",10,2.5500000000000000e+01,"H",0.0000000000000000e+00,"H","Maza Construction Systems Inatl.,","Winthrop","MA","Leg","Marita","Construction  Workers, Inc.","Aquiline","Matthew","Washington","DC"
"TEMP","01305625","20003896","11/20/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","318.687-010","Kitchen Helper",6,8.5199999999999996e+00,"H",8.5199999999999996e+00,"H","Sea Grille","Nantucket","MA","Harvey","Eugene","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305626","20003897","11/20/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","313.361-014","Cook",4,1.1080000000000000e+01,"H",1.1080000000000000e+01,"H","Sea Grille","Nantucket","MA","Harvey","Eugene","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305627","20003891","11/20/00 00:00:00","01/05/01 00:00:00","01/09/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","318.687-010","Kitchen Helper",10,8.5199999999999996e+00,"H",8.5199999999999996e+00,"H","Mingo Corporation, DBA The Muse","Nantucket","MA","O'Reilly","Michael","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305601","20003985","11/28/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","318.687-010","Kitchen Helper",4,8.5199999999999996e+00,"H",8.5199999999999996e+00,"H","Vorelli's","Provincetown","MA","Vorelli","Terri","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01305602","20003895","11/20/00 00:00:00","01/05/01 00:00:00","01/08/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",1,"MA","323.687-014","Cleaner, Housekeeping",14,8.1400000000000006e+00,"H",8.1400000000000006e+00,"H","Kalmar Village","Boston","MA","Prelack","David",,,,,
"TEMP","01305691",,"11/13/00 00:00:00","11/13/00 00:00:00","01/09/01 00:00:00","Denied, Temporary","01/12/01 00:00:00",1,"ME","860.281-014","Carpenter, Ship",1,1.4000000000000000e+01,"H",1.3020000000000000e+01,"H","Lee S. Wilbur & Co","Southwest Harbor","ME","Wilbur","Lee",,,,,
"TEMP","03352342",,"10/26/00 00:00:00","10/26/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"MD","406.684-014","Groundskeeper, Industrial Commercial",20,7.3899999999999997e+00,"H",7.3899999999999997e+00,"H","A R Star Services","Timonium","MD","McElwain","Patricia","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","03352339",,"10/25/00 00:00:00","12/29/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"VA","408.687-014","Laborer, Landscape",1,6.6600000000000001e+00,"H",6.9100000000000001e+00,"H","B- B Landscaping","Chesterfield","VA","Wray","Robert","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","05392590",,"01/11/01 00:00:00","01/11/01 00:00:00","01/12/01 00:00:00","Received Regional Office","01/12/01 00:00:00",5,"WI","401.683-010","Farmworker, Grain I",1,8.7500000000000000e+00,"H",7.6500000000000004e+00,"H","Statz Brothers, Inc.","Sun Prairie","WI","Statz","Donald","Durrani Law Firm","Durrani","Sardar","Madison","WI"
"TEMP","05392589",,"01/11/01 00:00:00","01/11/01 00:00:00","01/12/01 00:00:00","Received Regional Office","01/12/01 00:00:00",5,"WI","401.683-010","Farmworker, Grain I",1,8.7500000000000000e+00,"H",7.6500000000000004e+00,"H","B Farms","Marshall","WI","Blaska","John","Durrani Law Firm","Durrani","Sardar","Madison","WI"
"TEMP","05392585",,"01/11/01 00:00:00","01/11/01 00:00:00","01/12/01 00:00:00","Received Regional Office","01/12/01 00:00:00",5,"MI","405.687-014","Horticultural Worker II",4,8.0000000000000000e+00,"H",7.6500000000000004e+00,"H","Van Thomme's Greenhouses, Inc.","New Baltimore","MI","Van Thomme","Blase","D'Luge, Miles, Miles & Cameron, PLC","Lorenzana-Miles","Mayra","Mt. Clemens","MI"
"TEMP","03352337",,"11/06/00 00:00:00","11/06/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"MD","406.684-014","Groundskeeper, Industrial Commercial",9,7.3899999999999997e+00,"H",7.3899999999999997e+00,"H","Hartsoe Property Services","Bel Air","MD","Hartsoe","Brad","Amigos","Hawkins","Margie","Dallas","TX"
"TEMP","03352343",,"10/23/00 00:00:00","10/23/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"MD","406.684-014","Groundskeeper, Industrial Commercial",19,9.0500000000000007e+00,"H",9.0500000000000007e+00,"H","Facility Service Company Inc.","Rockville","MD","Andalla","Helen","Amigos","Cruz","Anita","Dallas","TX"
"TEMP","05392577",,"01/11/01 00:00:00","01/11/01 00:00:00","01/12/01 00:00:00","Received Regional Office","01/12/01 00:00:00",5,"OH","405.687-014","Horticultural Worker II",124,7.6200000000000001e+00,"H",7.7199999999999998e+00,"H","Brotzman Nursery","Madison","OH","Brotzman","Timothy","INTERNATIONAL LABOR MGT CORP","Eury","Stan","Vass","NC"
"TEMP","03352341",,"11/03/00 00:00:00","11/03/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"MD","869.684-022","Fence Erector",30,7.8899999999999997e+00,"H",8.3000000000000007e+00,"H","Hernandez Contractors","Upper Marlboro","MD","Hernandez","Jose","International Labor Management Corporation","Eury","Stan","Vass","NC"
"TEMP","03352340",,"10/26/00 00:00:00","12/29/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"VA","406.684-014","Groundskeeper, Industrial Commercial",15,7.5700000000000003e+00,"H",7.5700000000000003e+00,"H","Bayville Golf Club, Inc.","Virginia Beach","VA","Robinson","J","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","05391090","6806","10/10/00 00:00:00","10/10/00 00:00:00","12/14/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"OH","406.684-014","Groundskeeper, Industrial Commercial",70,9.0000000000000000e+00,"H",9.0000000000000000e+00,"H","GROUNDMASTERS INC","CINCINNATI","OH","HAYES","CHRISTOPHER",,,,,
"TEMP","03352338",,"10/19/00 00:00:00","10/19/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"VA","354.377-014","Home Attendant",1,1.3859999999999999e+01,"H",1.3859999999999999e+01,"H","Sheila Callo","Clifton","VA","Callo",,"Law Offices of Ana Ochoa Cohen","Cohen","Ana Ochoa","Bethesda","MD"
"TEMP","03352905",,"11/14/00 00:00:00","11/14/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"PA","406.684-014","Groundskeeper, Industrial Commercial",50,9.3699999999999992e+00,"H",9.3699999999999992e+00,"H","J. SHARP'S LANDSCAPING ,  INC.","Bristol","PA","Sharp","James","C Scott, Inc.","Evans","C. Scott","Bay City","TX"
"TEMP","05391092","6843","10/16/00 00:00:00","10/16/00 00:00:00","12/14/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"OH","408.687-014","Laborer, Landscape",14,9.0000000000000000e+00,"H",9.0000000000000000e+00,"H","MIKE WARD LANDSCAPING","LOVELAND","OH","WARD","MIKE","AMIGOS LABOR SOLUTIONS INC","HAWKINS","MARGIE","DALLAS","TX"
"TEMP","05391211","210136","10/18/00 00:00:00","10/18/00 00:00:00","12/18/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"MI","408.687-014","Laborer, Landscape",148,6.6699999999999999e+00,"H",6.6699999999999999e+00,"H","Lakewood Landscaping","Livonia","MI","McGinness","Robert","Amigos Labor Solutions, Inc.","Cruz","Anita","Dallas","TX"
"TEMP","05391487","18","11/20/00 00:00:00","11/20/00 00:00:00","12/26/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"IN","408.687-014","Laborer, Landscape",40,6.6500000000000004e+00,"H",6.4600000000000000e+00,"H","WISSCO IRRIGATION INC.","SOUTH BEND","IN","WYMEM","BRYAM","Scott, Inc","Scott","C.","Bay City","TX"
"TEMP","05391653","210312","11/03/00 00:00:00","11/03/00 00:00:00","12/27/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"MI","408.687-014","Laborer, Landscape",225,7.0000000000000000e+00,"H",6.6699999999999999e+00,"H","Torre & Bruglio","Pontiac","MI","West","Jeffrey","GTO International LLC","Siddall","Tracy  R.","Whitmore Lake","MI"
"TEMP","05391086","6871","10/23/00 00:00:00","10/23/00 00:00:00","12/14/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"OH","406.684-014","Groundskeeper, Industrial Commercial",20,9.0000000000000000e+00,"H",9.0000000000000000e+00,"H","LANDSCAPE CREATIONS","CHESTERLAND","OH","DAUTARTAS","PETER","ILMC","EURY","CRAIG","VASS","NC"
"TEMP","05391082","V-IL-30562-I","10/25/00 00:00:00","10/25/00 00:00:00","12/15/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"IL","408.684-010","Lawn Service Worker",1,6.7300000000000004e+00,"H",6.7199999999999998e+00,"H","Good to Grow Landscaping","Monee","IL","Hiemenz","Kim","Foley Enterprises","Foley","Terry","Austin","TX"
"TEMP","05391692","210137","10/18/00 00:00:00","10/18/00 00:00:00","12/27/00 00:00:00","Certified, Temporary","01/12/01 00:00:00",5,"MI","408.687-014","Laborer, Landscape",14,6.6699999999999999e+00,"H",6.6699999999999999e+00,"H","Great Outdoors","Ann Arbor","MI","Kowalski","Mike","Amigos Labor Solutions, Inc.","Cruz","Anita","Dallas","TX"
"TEMP","03352910",,"11/27/00 00:00:00","11/27/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"PA","408.687-014","Laborer, Landscape",20,9.3699999999999992e+00,"H",7.0700000000000003e+00,"H","Galbally Landscaping Inc.","Willow Grove","PA","GALBALLY","Michael","Law Office of Michelle Skole","Skole","Michelle","Bensalem","PA"
"TEMP","03352909",,"11/21/00 00:00:00","01/08/01 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"VA","408.687-014","Laborer, Landscape",10,8.0000000000000000e+00,"H",5.9900000000000002e+00,"H","Greenskeepers Inc.","Yorktown","VA","Carter","Brian",,,,,
"TEMP","03352908",,"11/06/00 00:00:00","01/08/01 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"VA","406.684-014","Groundskeeper, Industrial Commercial",30,7.5700000000000003e+00,"H",7.5700000000000003e+00,"H","K & D Lawn Care Service Inc.","Norfolk","VA","BUCHARDT","Robert","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","03352906",,"10/30/00 00:00:00","10/30/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"DE","408.687-014","Laborer, Landscape",10,6.5400000000000000e+00,"H",6.8799999999999999e+00,"H","A CUT ABOVE, INC.","HOCKESSIN","DE","MADDOX, III","JAMES","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","03352419","00124090","10/23/00 00:00:00","10/23/00 00:00:00","01/03/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"VA","408.687-014","Laborer, Landscape",198,7.0000000000000000e+00,"H",6.9100000000000001e+00,"H","TRUGREEN LANDCARE","HANOVER COUNTY","VA","LEON","LAURENCE","Amigos . Labor Solutions, Inc","Hawkins","Margie","Dallas","TX"
"TEMP","03352865",,"11/01/00 00:00:00","11/01/00 00:00:00","01/10/01 00:00:00","Certified, Temporary","01/12/01 00:00:00",3,"PA","408.684-014","Sprayer, Hand",6,8.6099999999999994e+00,"H",8.6099999999999994e+00,"H","TruGreen ChemLawn","Whitmore Lake","MI","West","Jeffrey",,,,,
