Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,Occ_Code,Occ_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","06344374","02-1504","08/05/02 00:00:00","10/01/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","361.685-018","Laundry Worker II",25,7.5000000000000000e+00,"H",6.8600000000000003e+00,"H","WESTERN SLOPE LAUNDRY COMPANY","EAGLE","CO","MATTHEWS","ROBERT",,,,,
"TEMP","06344375","02-1318","07/24/02 00:00:00","10/01/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","311.677-018","Dining Room Attendant",20,9.0000000000000000e+00,"H",5.8499999999999996e+00,"H","HIGH ALPINE RESTAURANT","SNOWMASS VILLAGE","CO","GORDON","GEORGE",,,,,
"TEMP","06344380","02-1197","07/14/02 00:00:00","10/04/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","353.367-014","Guide, Establishment",20,1.1470000000000001e+01,"H",1.1470000000000001e+01,"H","Crystal Holidays, Inc","Breckenridge","CO","Alford","Jamie","LAW OFFICE OF SUSAN R. LITTLETON","LITTLETON","SUSAN","AUSTIN","TX"
"TEMP","06344382","02-1198","07/14/02 00:00:00","10/04/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","210.382-014","Bookkeeper",15,1.1080000000000000e+01,"H",,"H","Crystal Holidays, Inc","Breckenridge","CO","Alford","Jamie","LAW OFFICE OF SUSAN R. LITTLETON","LITTLETON","SUSAN","AUSTIN","TX"
"TEMP","06344383","02-1200","07/14/02 00:00:00","10/04/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","305.281-010","Cook",20,1.0449999999999999e+01,"H",1.0449999999999999e+01,"H","Not Available","Breckenridge","CO","Not Available","Not Available","LAW OFFICE OF SUSAN R. LITTLETON","LITTLETON","SUSAN","AUSTIN","TX"
"TEMP","06344384","0467780","09/12/02 00:00:00","10/04/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"MT","311.677-018","Dining Room Attendant",15,6.5499999999999998e+00,"H",5.8899999999999997e+00,"H","BILLINGS HOTEL & CONVENTION CENTER","BILLINGS","MT","MILNE","CHERI","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06344371","02-1542","08/09/02 00:00:00","10/02/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","153.227-018","Instructor, Sports",2,5.2279999999999995e+02,"W",1.3070000000000000e+01,"H","SUNLIGHT MOUNTAIN RESORT","GLENWOOD SPRINGS","CO","TURKEL","JON",,,,,
"TEMP","06344353","8004392","08/26/02 00:00:00","10/02/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"UT","324.677-010","Bellhop",15,7.0000000000000000e+00,"H",5.9299999999999997e+00,"H","PREMIER RESORTS OF UTAH","PARK CITY","UT","OLIVER","MARINE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06344376","02-1328","07/09/02 00:00:00","10/01/02 00:00:00","10/07/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",6,"CO","092.167-010","Director, Day Care Center",1,1.5000000000000000e+01,"H",1.4029999999999999e+01,"H","VAIL RESORTS","VAIL","CO","BENJES","SARAH",,,,,
"TEMP","06344306","3386","04/22/02 00:00:00","09/24/02 00:00:00","09/26/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",6,"OK","620.261-010","Automobile Mechanic",1,6.7079999999999995e+02,"W",6.7079999999999995e+02,"W","SHERDON MOTORSPORTS","LAWTON","OK","PITTMAN","DARYN","ARMSTRONG & LOWE","WALLER","KATHERINE","TULSA","OK"
"TEMP","06344310","3408","05/03/02 00:00:00","09/24/02 00:00:00","09/26/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",6,"OK","620.261-010","Automobile Mechanic",1,8.0000000000000000e+02,"W",6.5120000000000005e+02,"W","CHRISTI PASSMORE RACING","PRYOR","OK","PASSMORE","CRYSTAL","ARMSTRONG & LOWE","WALLER","KATHERINE","TULSA","OK"
"TEMP","07235798",,"10/23/02 00:00:00","10/23/02 00:00:00","10/24/02 00:00:00","Received Regional Office","10/24/02 00:00:00",7,"MO","301.687-010","Caretaker",1,4.3000000000000000e+04,"A",4.2500000000000000e+04,"A","Not Available","Topeka","KS","Not Available","Not Available",,,,,
"TEMP","07235786",,"06/25/02 00:00:00","06/25/02 00:00:00","09/27/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",7,"NE","321.137-010","Housekeeper",1,7.5000000000000000e+00,"H",6.9299999999999997e+00,"H","Comfort Inn","Omaha","NE","Payne","Aretha",,,,,
"TEMP","07235787",,"04/24/02 00:00:00","04/24/02 00:00:00","09/27/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",7,"KS","301.687-010","Caretaker",1,1.3000000000000000e+03,"M",1.2330000000000000e+03,"M","Not Available","Topeka","KS","Not Available","Not Available",,,,,
"TEMP","04392906","34985","08/19/02 00:00:00","08/19/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"FL","323.687-014","Cleaner, Housekeeping",20,6.8099999999999996e+00,"H",6.8099999999999996e+00,"H","RADISSON SUITE BEACH RESORT","MARCO ISLAND","FL","DREW","JUNE",,,,,
"TEMP","04393257",,"08/20/02 00:00:00","10/16/02 00:00:00","10/21/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",4,"AL","452.687-018","Tree Planter",75,8.6400000000000006e+00,"H",8.6400000000000006e+00,"H","PERSONAL  TOUCH TREE PLANTING SERVICE","DEMOPOLIS","AL","RIVAS","J.R.",,,,,
"TEMP","04392905","34984","08/19/02 00:00:00","08/19/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"FL","311.477-030","Waiter/Waitress, Informal",10,7.9199999999999999e+00,"H",7.9199999999999999e+00,"H","RADISSON SUITE BEACH RESORT","MARCO ISLAND","FL","DREW","JUNE",,,,,
"TEMP","04392910","34503","07/25/02 00:00:00","07/25/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"FL","359.677-018","Nursery School Attendant",60,9.4900000000000002e+00,"H",5.8499999999999996e+00,"H","CLUB MED MANAGEMENT SERVICES, INC.","CORAL GABLES","FL","KETT","EILEEN","GREENBERG TRAURIG, ET. AL.","LEVIN","OSCAR","MIAMI","FL"
"TEMP","04392911","34513","07/25/02 00:00:00","07/25/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"FL","153.227-018","Instructor, Sports",20,8.6799999999999997e+00,"H",6.4800000000000004e+00,"H","CLUB MED MANAGEMENT SERVICES, INC.","CORAL GABLES","FL","KETT","EILEEN","GREENBERG TRAURIG, ET. AL.","LEVIN","OSCAR","MIAMI","FL"
"TEMP","04392912",,"07/23/02 00:00:00","07/23/02 00:00:00","10/11/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"KY","921.683-050","Industrial Truck Operator",13,1.3039999999999999e+01,"H",1.3039999999999999e+01,"H","TIM WRENN, DBA RTH-D","ROXBORO","NC","WRENN","TIM","KENTUCKY TENNESSEE LABOR CORP.","SOWARDS","TISH","LEXINGTON","KY"
"TEMP","04392913",,"07/23/02 00:00:00","07/23/02 00:00:00","10/11/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"KY","922.687-058","Laborer, Stores",26,7.1799999999999997e+00,"H",7.1799999999999997e+00,"H","TIM WRENN, DBA RTH-D","ROXBORO","NC","WRENN","TIM","KENTUCKY TENNESSEE LABOR CORP.","SOWARDS","TISH","LEXINGTON","KY"
"TEMP","04392950","34811","08/08/02 00:00:00","08/08/02 00:00:00","10/16/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",4,"FL","290.477-014","Sales Clerk",30,6.9100000000000001e+00,"H",6.4000000000000004e+00,"H","MERISTAR HOTELS AND RESORTS, INC.","CAPTIVA ISLAND","FL","EASLEY","CHRIS","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04393003",,"09/11/02 00:00:00","09/11/02 00:00:00","10/17/02 00:00:00","Denied, Temporary","10/24/02 00:00:00",4,"MS","452.687-010","Forest Worker",250,7.9000000000000004e+00,"H",7.9000000000000004e+00,"H","TREE TECH FORESTRY SERVICE","QUITMAN","MS","ORTIZ","RAUL",,,,,
"TEMP","04393260",,"08/19/02 00:00:00","08/19/02 00:00:00","10/21/02 00:00:00","Certified, Temporary","10/24/02 00:00:00",4,"MS","452.687-010","Forest Worker",41,7.9000000000000004e+00,"H",7.9000000000000004e+00,"H","UNION FORESTRY LABOR","ACKERMAN","MS","RAMIREZ-LEON","ROMAN","LABOR CONSULTANTS INTERNATIONAL, LTD.","MUILENBURG","GINNY","POST FALLS","ID"
"TEMP","09532372","1359933","08/20/02 00:00:00","08/20/02 00:00:00","10/24/02 00:00:00","Certified, Temporary","10/25/02 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",28,1.1230000000000000e+01,"H",1.1230000000000000e+01,"H","POLO LINK AGENCY INC.","LA JOLLA","CA","MULLINS","JOYCE",,,,,
"TEMP","10243958","1893","09/12/02 00:00:00","09/12/02 00:00:00","10/11/02 00:00:00","Certified, Temporary","10/25/02 00:00:00",10,"AK","522.384-010","Fish Roe Technician",4,1.2529999999999999e+01,"H",1.2619999999999999e+01,"H","Icicle Seafoods, Inc.","Seattle","WA","Hill","Larry",,,,,
"TEMP","01326136",,"08/27/02 00:00:00","08/27/02 00:00:00","10/22/02 00:00:00","Certified, Temporary","10/25/02 00:00:00",1,"VT","277.357-058","Salesperson, Sporting Goods",10,8.5000000000000000e+00,"H",7.1299999999999999e+00,"H","Equipe Sports Ltd.","Rawsonville","VT","Maneggia","Thomas",,,,,
"TEMP","01326287",,"10/17/02 00:00:00","10/17/02 00:00:00","10/25/02 00:00:00","Denied, Temporary","10/25/02 00:00:00",1,"VT","099.327-010","Teacher Aide I",1,1.3970000000000000e+04,"A",1.3970000000000000e+04,"A","South Royalton School","South Royalton","VT","Eno","Joseph",,,,,
"TEMP","04392917","35106","08/26/02 00:00:00","08/26/02 00:00:00","10/16/02 00:00:00","Certified, Temporary","10/25/02 00:00:00",4,"FL","311.677-018","Dining Room Attendant",12,6.0000000000000000e+00,"H",5.8700000000000001e+00,"H","HARBOUR RIDGE YACHT AND COUNTRY BLUC","PALM CITY","FL","GALLAND","JOHN","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","04392916","35110","08/27/02 00:00:00","08/27/02 00:00:00","10/16/02 00:00:00","Certified, Temporary","10/25/02 00:00:00",4,"FL","311.677-018","Dining Room Attendant",10,6.0000000000000000e+00,"H",5.9199999999999999e+00,"H","PELICAN'S NEST GOLF CLUB","BONITA SPRINGS","FL","PRUETT","CRAIG","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","04393061","2002080281","08/22/02 00:00:00","08/22/02 00:00:00","10/18/02 00:00:00","Denied, Temporary","10/25/02 00:00:00",4,"NC","381.687-014","Cleaner, Commercial Or Institutional",15,6.4100000000000001e+00,"H",6.4100000000000001e+00,"H","CAG, INC.","BOONE","NC","GARLAND","CARROLL","INTERNATIONAL LABOR MANAGEMENT CORP.","EURY, JR.","STAN","VASS","NC"
"TEMP","04393261","35055","08/21/02 00:00:00","08/21/02 00:00:00","10/18/02 00:00:00","Certified, Temporary","10/25/02 00:00:00",4,"FL","311.677-018","Dining Room Attendant",8,6.0000000000000000e+00,"H",6.0000000000000000e+00,"H","LOST TREE CLUB","NORTH PALM BEACH","FL","PIERINO, III","VINCENT","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","09532186","162698","10/10/02 00:00:00","10/10/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/28/02 00:00:00",9,"CA","999.272-011","Actors",1,2.2720000000000000e+03,"W",2.2720000000000000e+03,"W","ALEX AND EMMA PRODUCTIONS INC","BEVERLY HILLS","CA","GREISMAN","ALAN","RALPH EHRENPREIS, A PROF. LAW CORP","EHRENPREIS","RALPH","LOS ANGELES","CA"
"TEMP","09531581","159228","08/13/02 00:00:00","08/13/02 00:00:00","10/18/02 00:00:00","Certified, Temporary","10/29/02 00:00:00",9,"CA","999.392-011","Animal Trainers",1,1.5140000000000001e+01,"H",1.5140000000000001e+01,"H","SILVER FOX FARM","ARCADIA","CA","VIENNA","DARRELL","INTERNATIONAL  LEGAL SERVICES","GOMEZ","RUBEN","SANTA MONICA","CA"
"TEMP","09532624","157915","07/22/02 00:00:00","07/22/02 00:00:00","10/25/02 00:00:00","Denied, Temporary","10/30/02 00:00:00",9,"CA","999.535-022","Motorboat Operators",5,7.6100000000000003e+00,"H",1.2740000000000000e+01,"H","MARRIOTT INTERNATIONAL, INC.","BETHESDA","MD","CORTEZ","MARISSA","FRAGOMEN DEL REY BERNSEN & LOEWY, P.C.","HULME","RANDALL","WASHINGTON","DC"
"TEMP","05414963",,"08/08/02 00:00:00","08/08/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"WI","381.687-014","Cleaner, Commercial Or Institutional",40,7.5000000000000000e+00,"H",7.0300000000000002e+00,"H","USJP, Inc.","Lyndon Station","WI","Engebretson","Adriana","Joel Winnig, Atty. At Law","Winnig","Joel","Madison","WI"
"TEMP","05413596","11096","08/16/02 00:00:00","08/16/02 00:00:00","09/19/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"OH","313.361-030","Cook, Specialty, Foreign Food",1,1.1500000000000000e+01,"H",1.1400000000000000e+01,"H","Mexico Lindo Inc.","Dayton","OH","Bucio","Ramon","Moore, Price & Henry, Ltd","Bradley","Karen","Vandalia","OH"
"TEMP","05415075","V-IL45030","07/16/02 00:00:00","07/16/02 00:00:00","10/28/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",5,"IL","099.227-010","Children's Tutor",1,3.0000000000000000e+02,"W",2.5839999999999998e+02,"W","Not Available","Palatine","IL","Not Available","Not Available",,,,,
"TEMP","05414971","223081","09/04/02 00:00:00","09/04/02 00:00:00","10/24/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MI","821.361-018","Line Erector",60,2.8820000000000000e+01,"H",2.8820000000000000e+01,"H","Kent Power Inc.","Pontiac","MI","Miller","Richard",,,,,
"TEMP","05414970","222944","08/19/02 00:00:00","08/19/02 00:00:00","10/24/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MI","301.677-010","Child Monitor",1,1.0010000000000000e+01,"H",6.5499999999999998e+00,"H","Not Available","Grand Rapids","MI","Not Available","Not Available","Attorney at Law","Kramer","David","Sherman Oaks","CA"
"TEMP","05414969",,"08/08/02 00:00:00","08/08/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"WI","379.667-014","Lifeguard",20,7.0000000000000000e+00,"H",5.7500000000000000e+00,"H","USJP, Inc.","Lyndon Station","WI","Engebretson","Adriana","Joel Winnig, Atty. At Law","Winnig","Joel","Madison","WI"
"TEMP","05414968",,"08/08/02 00:00:00","08/08/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"WI","318.687-010","Kitchen Helper",40,6.7500000000000000e+00,"H",5.8300000000000001e+00,"H","USJP, Inc.","Lyndon Station","WI","Engebretson","Adriana","Joel Winnig, Atty. At Law","Winnig","Joel","Madison","WI"
"TEMP","05414987","02-581","09/04/02 00:00:00","09/04/02 00:00:00","10/23/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",5,"IN","869.684-010","Assembler",4,1.3010000000000000e+01,"H",1.3010000000000000e+01,"H","Blue Stem Builders Inc.","Chicago","IL","Rohe","Thomas","Robert Carpenter or Khaled J. Elkhatib","Carpenter","Robert","Chicago","IL"
"TEMP","05414966",,"08/08/02 00:00:00","08/08/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"WI","311.477-030","Waiter/Waitress, Informal",20,6.7500000000000000e+00,"H",5.7000000000000002e+00,"H","USJP, Inc.","Lyndon Station","WI","Engebretson","Adriana","Joel Winnig, Atty. At Law","Winnig","Joel","Madison","WI"
"TEMP","05414965",,"08/08/02 00:00:00","08/08/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"WI","341.367-010","Recreation Facility Attendant",150,6.7500000000000000e+00,"H",5.7800000000000002e+00,"H","USJP, Inc.","Lyndon Station","WI","Engebretson","Adriana","Joel Winnig, Atty. At Law","Winnig","Joel","Madison","WI"
"TEMP","05414964",,"08/08/02 00:00:00","08/08/02 00:00:00","10/23/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"WI","311.472-010","Fast Foods Worker",60,6.7500000000000000e+00,"H",5.7400000000000002e+00,"H","USJP, Inc.","Lyndon Station","WI","Engebretson","Adriana","Joel Winnig, Atty. At Law","Winnig","Joel","Madison","WI"
"TEMP","06344363","02-1475","07/29/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",40,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","U. S. LAWNS OF DENVER, INC.","DENVER","CO","ALEXANDER","JOHN","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","05414496","2-0693","08/15/02 00:00:00","08/15/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MN","295.467-022","Trailer Rental Clerk",2,7.0000000000000000e+00,"H",6.1900000000000004e+00,"H","Steve's Sports and Auto, Inc.","Grand Marais","MN","Lashinski","Steven",,,,,
"TEMP","05414761","2-0728","08/28/02 00:00:00","08/28/02 00:00:00","10/17/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MN","317.687-010","Cook Helper",1,6.6299999999999999e+00,"H",6.1200000000000001e+00,"H","Gunflint Lodge, Inc.","Grand Marais","MN","Walsh","Jennifer",,,,,
"TEMP","05414859","221708","03/28/02 00:00:00","03/28/02 00:00:00","10/18/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MI","807.381-010","Automobile Body Repairer",10,2.3129999999999999e+01,"H",2.3129999999999999e+01,"H","Collex Collision Experts Inc.","Clinton Twp.,","MI","Gagliano","Robert",,,,,
"TEMP","06344360","02-1496","08/05/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",20,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","Lawntech Enterprises, Inc","Denver","CO","Hegarty","Gregory J","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06344361","02-1485","08/01/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",50,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","GREEN VALLEY TURF CO.","LITTLETON","CO","WILKINS","J","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06344362","02-1477","07/30/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",200,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","URBAN FARMER INC","THORTON","CO","TOLLEEFSON","DAVID","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","05414871","2-0759","09/17/02 00:00:00","09/17/02 00:00:00","10/21/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MN","771.381-014","Stonecutter, Hand",1,5.1500000000000000e+03,"M",4.2540000000000000e+03,"M","Caesarstone Midwest, Inc.","Edina","MN","Neitz","John","Ingber & Aronson,  P.A.","Ingber","Jerome","Minneapolis","MN"
"TEMP","06344364","02-1474","07/29/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",20,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","RAMSCAPES","PARKER","CO","RAMSEY","JOHN","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06344365","02-1473","07/29/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",6,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","M & M MOWING, INC.","DENVER","CO","KAHRE","MARK","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","05414860","221710","03/28/02 00:00:00","03/28/02 00:00:00","10/18/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",5,"MI","845.381-014","Painter, Transportation Equipment",10,2.7609999999999999e+01,"H",2.7609999999999999e+01,"H","Collex Collision Experts Inc.","Clinton Twp.,","MI","Gagliano","Robert",,,,,
"TEMP","09532960","160113","08/28/02 00:00:00","08/28/02 00:00:00","10/29/02 00:00:00","Denied, Temporary","10/31/02 00:00:00",9,"CA","999.399-011","Child Care Workers",1,6.7500000000000000e+00,"H",6.7900000000000000e+00,"H","MR. & MRS. NING AND GREGORY RHEAMS","SAN JOSE","CA","RHEAMS","GREGORY",,,,,
"TEMP","10243960",,"10/09/02 00:00:00","10/09/02 00:00:00","10/28/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",10,"OR","137.267-010","Interpreter",1,1.7500000000000000e+01,"H",1.2680000000000000e+01,"H","Oregon Judicial Department/Interpreter Services","Portland","OR","Webster","Gloriela",,,,,
"TEMP","09533124","162890","10/15/02 00:00:00","10/15/02 00:00:00","10/30/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",9,"CA","999.272-042","Musicians and Singers",16,6.0000000000000000e+01,"H",4.3000000000000000e+01,"H","PROMO MEX","DOWNEY","CA","MONCAD","GUILLERMO","MARTHA R. GUTIERREZ","GUTIERREZ","MARTHA","FONTANA","CA"
"TEMP","09533127","162891","10/15/02 00:00:00","10/15/02 00:00:00","10/30/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",9,"CA","999.272-042","Musicians and Singers",7,6.0000000000000000e+01,"H",4.3000000000000000e+01,"H","REMA RECORD & PROMOTIONS","FONTANA","CA","GUTIERREZ","MARTHA","MARTHA R. GUTIERREZ","GUTIERREZ","MARTHA","FONTANA","CA"
"TEMP","01325485",,"07/30/02 00:00:00","07/30/02 00:00:00","10/09/02 00:00:00","Certified, Temporary","10/31/02 00:00:00",1,"VT","341.665-010","Ski Tow Operator",3,7.0000000000000000e+00,"H",6.5099999999999998e+00,"H","Bromley Mountain Resort","Manchester Center","VT","Trudo","Alyse",,,,,
"TEMP","06344405","2317133","09/06/02 00:00:00","10/04/02 00:00:00","10/09/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"WY","323.687-014","Cleaner, Housekeeping",15,7.1900000000000004e+00,"H",6.1100000000000003e+00,"H","JACKSON HOLE LODGE","JACKSON","WY","KLEBESADEL","LESLI","ESTELA RUIZ","RUIZ","ESTELA","VICTOR","ID"
"TEMP","06344427","26823-01","05/15/02 00:00:00","10/07/02 00:00:00","10/10/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"AR","406.137-010","Greenskeeper I",10,8.7899999999999991e+00,"H",8.7899999999999991e+00,"H","LANDSCAPES UNLIMITED, LLC","LINCOLN","NE","CROOK","MARY","HUNTON & WILLIAMS","KAN","GRACE","DALLAS","TX"
"TEMP","06344426","26824-01","05/15/02 00:00:00","10/07/02 00:00:00","10/10/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"AR","406.683-010","Greenskeeper II",25,6.1100000000000003e+00,"H",6.0300000000000002e+00,"H","LANDSCAPES UNLIMITED, LLC","LINCOLN","NE","CROOK","MARY","HUNTON & WILLIAMS","KAN","GRACE","DALLAS","TX"
"TEMP","06344393","02-1505","08/05/02 00:00:00","10/02/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"CO","341.665-010","Ski Tow Operator",10,8.0000000000000000e+00,"H",7.1100000000000003e+00,"H","ARAPAHOE BASIN SKI AREA","KEYSTONE","CO","HILLER","PEGGY","SIENNA LARENE & CHRIS POOLEY, LLC","LaRENE","SIENNA","EDWARDS","CO"
"TEMP","06344397","02-1375","07/16/02 00:00:00","10/04/02 00:00:00","10/09/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"CO","153.227-018","Instructor, Sports",15,7.7599999999999998e+00,"H",7.7599999999999998e+00,"H","CRESTED BUTTE SKI & SNOWBOARD SCHOOL","MT. CRESTED BUTTE","CO","CRUMPTON","ELAINE",,,,,
"TEMP","06344399","02-1376","07/16/02 00:00:00","10/04/02 00:00:00","10/09/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"CO","153.227-018","Instructor, Sports",10,1.3070000000000000e+01,"H",1.3070000000000000e+01,"H","CRESTED BUTTE SKI & SNOWBOARD SCHOOL","MT. CRESTED BUTTE","CO","CRUMPTON","ELAINE",,,,,
"TEMP","06344467","000000083813","07/31/02 00:00:00","10/11/02 00:00:00","10/16/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"TX","153.227-018","Instructor, Sports",2,2.8700000000000000e+03,"M",2.8655999999999999e+03,"M","MUSTANG SPORTS","THE WOODLANDS","TX","QUINONES","ASCENSION",,,,,
"TEMP","06344401","02-1379","07/16/02 00:00:00","10/04/02 00:00:00","10/09/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"CO","153.227-018","Instructor, Sports",10,1.3070000000000000e+01,"H",1.3070000000000000e+01,"H","CRESTED BUTTE SKI & SNOWBOARD SCHOOL","MT. CRESTED BUTTE","CO","CRUMPTON","ELAINE",,,,,
"TEMP","06344367","02-1471","07/29/02 00:00:00","10/03/02 00:00:00","10/07/02 00:00:00","Denied, Temporary","11/01/02 00:00:00",6,"CO","955.687-014","Snow Shoveler",50,8.3499999999999996e+00,"H",8.3499999999999996e+00,"H","DESIGNS BY SUNDOWN, INC.","ENGLEWOOD","CO","HOMMEL","MICHAEL","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06344400","02-1377","07/16/02 00:00:00","10/04/02 00:00:00","10/09/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"CO","153.227-018","Instructor, Sports",15,7.7599999999999998e+00,"H",7.7599999999999998e+00,"H","CRESTED BUTTE SKI & SNOWBOARD SCHOOL","MT. CRESTED BUTTE","CO","CRUMPTON","ELAINE",,,,,
"TEMP","06344392","02-1380","07/16/02 00:00:00","10/02/02 00:00:00","10/08/02 00:00:00","Certified, Temporary","11/01/02 00:00:00",6,"CO","277.357-058","Salesperson, Sporting Goods",6,1.0000000000000000e+01,"H",9.3800000000000008e+00,"H","BOOTDOCTORS, INC.","TELLURIDE","CO","GLEASON","BOB",,,,,
