Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,Occ_Code,Occ_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","04411203","2003100059","10/16/03 00:00:00","10/16/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"SC","313.361-014","Cook",36,9.3000000000000007e+00,"H",9.3000000000000007e+00,"H","KIAWAH ISLAND RESORT","KIAWAH ISLAND","SC","SILO","THERESA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04411190","2003110288","11/12/03 00:00:00","11/12/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"NC","406.684-014","Groundskeeper, Industrial Commercial",28,7.0000000000000000e+00,"H",7.3600000000000003e+00,"H","PINEHURST RESORT AND COUNTRY CLUB","VILLAGE OF PINEHURST","NC","HAYSLETTE","DAVID",,,,,
"TEMP","04411202","2003100058","10/16/03 00:00:00","10/16/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"SC","318.687-010","Kitchen Helper",26,6.6699999999999999e+00,"H",6.6699999999999999e+00,"H","KIAWAH ISLAND RESORT","KIAWAH ISLAND","SC","SILO","THERESA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04411193","2003110285","11/12/03 00:00:00","11/12/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"NC","318.687-010","Kitchen Helper",10,5.6299999999999999e+00,"H",5.9199999999999999e+00,"H","PINEHURST RESORT AND COUNTRY CLUB","VILLAGE OF PINEHURST","NC","HAYSLETTE","DAVID",,,,,
"TEMP","04411204","2003100060","10/16/03 00:00:00","10/16/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"SC","324.677-010","Bellhop",12,6.1299999999999999e+00,"H",6.1299999999999999e+00,"H","KIAWAH ISLAND RESORT","KIAWAH ISLAND","SC","SILO","THERESA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04411205","2003100062","10/16/03 00:00:00","10/16/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"SC","349.677-010","Cabana Attendant",24,6.0099999999999998e+00,"H",6.0099999999999998e+00,"H","KIAWAH ISLAND RESORT","KIAWAH ISLAND","SC","SILO","THERESA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04411206","2003100057","10/16/03 00:00:00","10/16/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"SC","311.477-030","Waiter/Waitress, Informal",55,6.5099999999999998e+00,"H",6.0199999999999996e+00,"H","KIAWAH ISLAND RESORT","KIAWAH ISLAND","SC","SILO","THERESA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04411207","2003100056","10/16/03 00:00:00","10/16/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"SC","323.687-018","Housecleaner",98,6.9699999999999998e+00,"H",6.9699999999999998e+00,"H","KIAWAH ISLAND RESORT","KIAWAH ISLAND","SC","SILO","THERESA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04411208","032211","10/20/03 00:00:00","12/24/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"GA","408.687-014","Laborer, Landscape",6,6.5000000000000000e+00,"H",6.4199999999999999e+00,"H","BRUNS IRRIGATION AND LANDSCAPING, INC.","BRUNSWICK","GA","BRUNS","JACK","FEDERATION OF EMPLOYERS & WORKERS OF AMERICA","ROMERO","RITA","DENVER","CO"
"TEMP","04411209","032584","11/17/03 00:00:00","12/31/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"GA","408.687-014","Laborer, Landscape",40,6.9299999999999997e+00,"H",7.2900000000000000e+00,"H","TIDEWATER LANDSCAPE MANAGEMENT, INC.","GARDEN CITY","GA","Deloach","EDDIE","AMIGOS LABOR SOLUTIONS, INC.","WINGFIELD","ROBERT","DALLAS","TX"
"TEMP","04411258",,"11/17/03 00:00:00","12/30/03 00:00:00","01/09/04 00:00:00","Denied, Temporary","01/24/04 00:00:00",4,"AL","408.687-014","Laborer, Landscape",6,6.7800000000000002e+00,"H",7.1299999999999999e+00,"H","SCENIC PROPERTY MANAGEMENT","BIRMINGHAM","AL","NORMAN","MIKE","KENTUCKY TENNESSEE LABOR CORP.","SOWARDS","TISH","LEXINGTON","KY"
"TEMP","04411259",,"11/17/03 00:00:00","12/30/03 00:00:00","01/09/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"AL","408.687-014","Laborer, Landscape",10,6.1799999999999997e+00,"H",6.4800000000000004e+00,"H","GREENBLADE MANAGEMENT, INC.","SARALAND","AL","REESE","JEAN","KENTUCKY TENNESSEE LABOR CORPORATION, INC.","SOWARDS","TISH","LEXINGTON","KY"
"TEMP","04410690","032080","09/30/03 00:00:00","12/05/03 00:00:00","12/09/03 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"GA","859.683-010","Operating Engineer",10,1.5619999999999999e+01,"H",1.5619999999999999e+01,"H","PRECISION 2000, INC.","ATLANTA","GA","SANCHEZ","CARLOS","GOICO & BOLET, P.C.","GOICO","HIPOLITO","ATLANTA","GA"
"TEMP","04411201","2003110289","11/12/03 00:00:00","11/12/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"NC","323.687-014","Cleaner, Housekeeping",33,5.7500000000000000e+00,"H",6.0499999999999998e+00,"H","PINEHURST RESORT AND COUNTRY CLUB","VILLAGE OF PINEHURST","NC","HAYSLETTE","DAVID",,,,,
"TEMP","04411084","KY0123113","10/28/03 00:00:00","10/28/03 00:00:00","01/02/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"KY","929.687-030","Material Handler",3,8.0000000000000000e+00,"H",7.0700000000000003e+00,"H","MILES FARM CENTER","SHELBYVILLE","KY","PIPES, JR","HUNTER",,,,,
"TEMP","04411195","2003110283","11/12/03 00:00:00","11/12/03 00:00:00","01/08/04 00:00:00","Certified, Temporary","01/24/04 00:00:00",4,"NC","358.677-014","Locker Room Attendant",2,5.8399999999999999e+00,"H",6.1399999999999997e+00,"H","PINEHURST RESORT AND COUNTRY CLUB","VILLAGE OF PINEHURST","NC","HAYSLETTE","DAVID",,,,,
"TEMP","02502357","20030079390","12/08/03 00:00:00","12/08/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","410.674-022","Stable Attendant",5,1.1350000000000000e+01,"H",1.1949999999999999e+01,"H","GARY CONTESSA BARN 5","JAMAICA","NY","CONTESSA","GARY","RON  KATIRAEI","Katiraei","Ron","JACKSON HEIGHTS","NY"
"TEMP","02501807","200311250003","11/25/03 00:00:00","11/25/03 00:00:00","01/07/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",16,8.1699999999999999e+00,"H",1.6993599999999999e+04,"A","NATURE VIEW LANDSCAPE INC","Mahwah","NJ","ZAMES","MARK",,,,,
"TEMP","02502334","200311240004","11/24/03 00:00:00","11/24/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",9,1.2850000000000000e+01,"H",2.6187200000000001e+04,"A","BOECKEL LANDSCAPING CORP","ESSEX FELLS","NJ","BOECKEL","CHRISTOPHER","ROBERT FRANK ESQ","Frank, Esq.","Robert","NEWARK","NJ"
"TEMP","03401139",,"09/15/03 00:00:00","09/15/03 00:00:00","01/08/04 00:00:00","Denied, Temporary","01/26/04 00:00:00",3,"VA","185.137-010","Manager, Fast Food Services",1,2.4345000000000000e+04,"A",2.5626000000000000e+04,"A","Wendy's Restaurant","Winchester","VA","Jewell","Kathy","James C.T. Hsia & Associates","Hsia","James C.T.","McLean","VA"
"TEMP","02502339","20030078390","12/03/03 00:00:00","12/03/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","313.131-014","Chef",1,8.5000000000000000e+02,"W",8.3039999999999998e+02,"W","J C HAMBONE INC","MAHOPAC","NY","CUNNINGHAM","JOHN","DeMarco","DeMarco","Mario","Port Chester","NY"
"TEMP","02502332","200312030005","12/03/03 00:00:00","12/03/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",25,7.7500000000000000e+00,"H",1.6120000000000000e+04,"H","BLUE HERON PINES GOLF CLUB","COLOGNE","NJ","GODDARD","DAVID","BALLARD SPAHR ANDREWS & INGERSOLL","CHEN","SHEREEN","VOORHEES","NJ"
"TEMP","02502346","20030079000","12/05/03 00:00:00","12/05/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",8,9.1999999999999993e+00,"H",6.3700000000000001e+00,"H","W R BIOSPHERE INC","CHESTNUT RIDGE","NY","BOYCE","WILLIAM",,,,,
"TEMP","02502331","200312010007","12/01/03 00:00:00","12/01/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",12,7.2800000000000002e+00,"H",1.5142400000000000e+04,"A","HUDSON LANDSCAPING","BRICK","NJ","HUDSON","SAMUEL","FEDERATION OF EMPLOYERS & WORKERS","EVANS","SCOTT","DENVER","CO"
"TEMP","02501804","200312010006","12/01/03 00:00:00","12/01/03 00:00:00","01/07/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","412.687-010","Commissary Assistant",55,6.5000000000000000e+00,"H",1.2480000000000000e+04,"H","CROWN FOODS INC","Jackson","NJ","SHAW","LISA","FEDERATION OF EMPLOYERS & WORKERS","EVANS","SCOTT","DENVER","CO"
"TEMP","02502356","20030078970","12/04/03 00:00:00","12/04/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",4,7.0000000000000000e+00,"H",6.3700000000000001e+00,"H","VISCONTI LAWN CARE","STORMVILLE","NY","VISCONTI","LOUIS",,,,,
"TEMP","02502360","20030080930","12/11/03 00:00:00","12/11/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","317.664-010","Sandwich Maker",5,7.0000000000000000e+00,"H",6.8099999999999996e+00,"H","AMAGANSETT FARM MARKET LTD","AMAGANSETT","NY","STRUK","ELLEN","A AND D ASSOCIATES","MCLEAN","DONNA","UNIONDALE","NY"
"TEMP","02502361","20030078990","12/05/03 00:00:00","12/05/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",20,9.0000000000000000e+00,"H",8.3000000000000007e+00,"H","MODERN IMAGE HOME IMPROVEMENT","HAMPTON BAYS","NY","DOMINICIS","SCOTT","A AND D ASSOCIATE","WAITE","ALTON","UNIONDALE","NY"
"TEMP","02502363","20030078540","12/04/03 00:00:00","12/04/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","821.361-026","Line Repairer",100,3.4149999999999999e+01,"H",3.3100000000000001e+01,"H","THIRO USA INC","NEWINGTON","CT","GAGNE","ALAIN","NORAM IMMIGRATION","LAVIGNE","NATHALIE","BROMONT","QC"
"TEMP","02502502","200312010012","12/01/03 00:00:00","12/01/03 00:00:00","01/14/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",20,7.2800000000000002e+00,"H",7.2800000000000002e+00,"H","SICILIANO LANDSCAPE COMPANY, LLC","LONG BRANCH","NJ","SICILIANO","KAREN","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
"TEMP","02502503","200311190008","11/19/03 00:00:00","11/19/03 00:00:00","01/14/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",12,7.9800000000000004e+00,"H",7.9800000000000004e+00,"H","JIM MCARDLE EXCAVATING LLC","ROCKAWAY","NJ","MCARDLE","JAMES","FEDERATION OF EMPLOYERS & WORKERS","EVANS","SCOTT","DENVER","CO"
"TEMP","02502352","20030079270","12/08/03 00:00:00","12/08/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","291.457-018","Peddler",5,6.4199999999999999e+00,"H",6.4199999999999999e+00,"H","MICOSTA  ENTERPRISES","HUDSON","NY","MCKAY","STEVEN",,,,,
"TEMP","02502343","20030079880","12/09/03 00:00:00","12/09/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","317.687-010","Cook Helper",6,6.8499999999999996e+00,"H",6.8099999999999996e+00,"H","GLEN OAKS CLUB INC","OLD WESTBURY","NY","DOMINO","DOUGLAS","RADEY THOMAS YON AND CLARK","LUNNY","CHRISTOPHER","TALLAHASSEE","FL"
"TEMP","02501620","200311050010","11/05/03 00:00:00","11/05/03 00:00:00","12/29/03 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","869.687-026","Construction Worker II",8,2.2449999999999999e+01,"H",4.6696000000000000e+04,"H","WAGNER ROOFING INC","FLEMINGTON","NJ","WAGNER","MIKE","FEDERATION OF EMPLOYERS & WORKERS","EVANS","SCOTT","DENVER","CO"
"TEMP","02502342","20030081730","12/08/03 00:00:00","12/08/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",4,1.0000000000000000e+01,"H",8.0000000000000000e+00,"H","CALLANDERS NURSERY INC","CHATHAM","NY","CALLANDER","FREDRICK",,,,,
"TEMP","02502350","20030079890","12/09/03 00:00:00","12/09/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","312.474-010","Bartender",8,6.7500000000000000e+00,"H",6.0899999999999999e+00,"H","GLEN OAKS CLUB INC","OLD WESTBURY","NY","DOMINO","DOUGLAS","RADEY THOMAS YON AND CLARK","LUNNY","CHRISTOPHER","TALLAHASSEE","FL"
"TEMP","02502348","20030078980","12/04/03 00:00:00","12/04/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",10,7.0499999999999998e+00,"H",6.3700000000000001e+00,"H","B & W LANDSCAPING","NEW HAMBURG","NY","BORDEN","ROBERT","WORKFORCE NETWORKS","DOWNS","LESLI","TULSA","OK"
"TEMP","02502347","20030077280","12/01/03 00:00:00","12/01/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","219.362-070","Tax Preparer",2,2.0500000000000000e+01,"H",2.0500000000000000e+01,"H","DANUTA SWIECICKI ADM BUSINESS SERV","JERSEY CITY","NJ","SWIECICKI","DANUTA","ANDREW SOBCZYNSKI","SOBCZYNSKI","ANDREW","BROOKLYN","NY"
"TEMP","02501805","200312010011","12/01/03 00:00:00","12/01/03 00:00:00","01/07/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","323.687-014","Cleaner, Housekeeping",15,1.0250000000000000e+01,"H",2.0300799999999999e+04,"H","MONTREAL PROMENADE INC.","CAPE MAY","NJ","HIRSCH","LARRY","INTERNATIONAL PLACEMENTS INC","DELINKO TAYLOR","DIANE","NEW YORK","NY"
"TEMP","03400967",,"10/31/03 00:00:00","10/31/03 00:00:00","12/31/03 00:00:00","Denied, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",5,8.5000000000000000e+00,"H",7.0700000000000003e+00,"H","Acme Tree Service & Landscaping, Inc.","Morton","PA","Berkholder","Erik","International Personnel Resources, Inc.","Glah","Michael","West Chester","PA"
"TEMP","02501808","200311170010","11/17/03 00:00:00","11/17/03 00:00:00","01/07/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","311.677-018","Dining Room Attendant",15,7.0000000000000000e+00,"H",1.2459200000000001e+04,"H","BLUE HERON PINES GOLF CLUB","COLOGNE","NJ","GODDARD","DAVID","BALLARD SPAHR ANDREWS & INGERSOLL","CHEN","SHEREEN","VOORHEES","NJ"
"TEMP","02502344","20030079250","12/08/03 00:00:00","12/08/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",30,9.1999999999999993e+00,"H",9.1999999999999993e+00,"H","GRASSKEEPERS LANDSCAPING INC","SUFFERN","NY","TURCO","LAWRENCE",,,,,
"TEMP","02502351","20030079260","12/08/03 00:00:00","12/08/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NY","353.367-014","Guide, Establishment",5,6.3099999999999996e+00,"H",6.6299999999999999e+00,"H","MICOSTA  ENTERPRISES","HUDSON","NY","MCKAY","STEVEN",,,,,
"TEMP","03401698",,"11/04/03 00:00:00","11/04/03 00:00:00","01/13/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","153.227-018","Instructor, Sports",60,1.4800000000000001e+01,"H",1.4800000000000001e+01,"H","U.K. Elite Soccer, Inc.","Morristown","NJ","Smoothey","Mick","Daniel W. DeArment, Esquire","DeArment","Daniel","Mechanicsburg","PA"
"TEMP","03401735",,"11/18/03 00:00:00","11/18/03 00:00:00","01/14/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",18,7.0000000000000000e+00,"H",7.0700000000000003e+00,"H","Nickett's Landscaping, Inc.","Doylestown","PA","Nickett","November","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","03401751",,"12/16/03 00:00:00","12/16/03 00:00:00","01/15/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"VA","525.687-126","Crab Meat Processor",20,5.2599999999999998e+00,"H",5.2599999999999998e+00,"H","Doggett Seafood, LLC","Mollusk","VA","Doggett","Marvin",,,,,
"TEMP","02501806","200311250019","11/25/03 00:00:00","11/25/03 00:00:00","01/07/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",16,6.7199999999999998e+00,"H",1.4705600000000000e+04,"A","SEQUOIA MAINTENANCE INC","WRIGHTSTOWN","NJ","MILLERLINE","BRANDON","Amigos Labor Solutions, Inc.","Solutions","Amigos","Dallas","TX"
"TEMP","03401734",,"10/31/03 00:00:00","10/31/03 00:00:00","01/14/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",7,8.5000000000000000e+00,"H",7.0700000000000003e+00,"H","Kennett Square Golf and Country Club","Kennett Square","PA","Liebsch","Joseph","International Personnel Resources, Inc.","Glah","Michael","West Chester","PA"
"TEMP","03401731",,"11/05/03 00:00:00","11/05/03 00:00:00","01/13/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",30,7.0700000000000003e+00,"H",7.0700000000000003e+00,"H","B. DeMichele Enterprises, Inc.","Media","PA","DeMichele","Blase","Federation of Employers & Workers of America","Agent",,"Denver","CO"
"TEMP","03401718",,"11/05/03 00:00:00","11/05/03 00:00:00","01/13/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",7,7.0700000000000003e+00,"H",7.0700000000000003e+00,"H","Nicolai Landscaping","Blue Bell","PA","Nicolai","Louis","Federation of Employers & Workers of America","Agent",,"Denver","CO"
"TEMP","03401716",,"11/19/03 00:00:00","11/19/03 00:00:00","01/13/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",10,7.0700000000000003e+00,"H",7.0700000000000003e+00,"H","K & K Landscaping, Inc.","Warminster","PA","Walsh","Kevin","Federation of Employers & Workers of America","Agent",,"Denver","CO"
"TEMP","03401728",,"10/31/03 00:00:00","10/31/03 00:00:00","01/13/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"DE","410.674-022","Stable Attendant",350,9.8499999999999996e+00,"H",6.8899999999999997e+00,"H","DelawareThoroughbred Horsemen's Assoc.","Wilmington","DE","Metz","Robin","Arburua, Esq, Martin J. Arburua","Arburua","Martin","Solana Beach","CA"
"TEMP","03401727",,"11/26/03 00:00:00","11/26/03 00:00:00","01/13/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",3,"PA","408.687-014","Laborer, Landscape",5,9.3699999999999992e+00,"H",7.0700000000000003e+00,"H","VICTORIA LANDSCAPING, INC.","TRAPPE","PA","VICTORIA","REMY","Law Office of Steven P. Barsamian","Barsamian","Steven","Philadelphia","PA"
"TEMP","04411467","42862","10/11/03 00:00:00","10/11/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",4,"FL","408.687-014","Laborer, Landscape",7,7.7800000000000002e+00,"H",7.2100000000000000e+00,"H","COASTAL LANDSCAPING SERVICES, INC.","SANTA ROSA BEACH","FL","WIPF","CORWYN","JEF INTERNATIONAL, INC.","FOURIE","JOHANNES","GOWER","MO"
"TEMP","05429731","C106087","11/26/03 00:00:00","11/26/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"WI","408.687-014","Laborer, Landscape",8,8.4700000000000006e+00,"H",8.9199999999999999e+00,"H","Landscape Care Company, Inc.","Madison","WI","Simon","Michael","Smart Employment Solutions, LLC","Jaksa","Julie","Madison","WI"
"TEMP","05429593","4-0143","12/02/03 00:00:00","12/02/03 00:00:00","01/05/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"MN","408.687-014","Laborer, Landscape",18,8.0299999999999994e+00,"H",8.4499999999999993e+00,"H","Minnesota Valley Wholesale, Inc.","Shakopee","MN","Reitmeir","Kevin","Great Lakes Labor","Drus","Tracy","Pinckney","MI"
"TEMP","05429681","240600","12/01/03 00:00:00","12/01/03 00:00:00","01/09/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"MI","323.687-014","Cleaner, Housekeeping",22,6.0000000000000000e+00,"H",6.0300000000000002e+00,"H","Lake View Hotel","Mackinac Island","MI","Modd","Chris","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05429683","240617","12/01/03 00:00:00","12/01/03 00:00:00","01/09/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"MI","211.462-010","Cashier II",15,5.9500000000000002e+00,"H",5.9500000000000002e+00,"H","Mackinac Island Labor Service Inc.","Mackinac Island","MI","Myers","Anneke","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05429685","240621","12/01/03 00:00:00","12/01/03 00:00:00","01/09/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"MI","313.374-014","Cook, Short Order",6,8.6300000000000008e+00,"H",6.5300000000000002e+00,"H","The Admiral's Table","Mackinaw City","MI","Gierlaszynski","Pamela","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05429686","240541","11/26/03 00:00:00","11/26/03 00:00:00","01/09/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"MI","310.357-010","Wine Steward/Stewardess",20,5.9400000000000004e+00,"H",5.9400000000000004e+00,"H","Grand Hotel","Okemos","MI","Hulett  lll","John","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05429743","C105950","11/05/03 00:00:00","11/05/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"WI","676.686-010","Stone Driller Helper",20,7.6500000000000004e+00,"H",7.7300000000000004e+00,"H","Krukowski Stone Co., Inc.","Mosinee","WI","Krukowski","Jeff","Federation of Employers & Workers of America","Resendez","Rosario","Denver","CO"
"TEMP","04411465","43450","11/19/03 00:00:00","11/19/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",4,"FL","408.687-014","Laborer, Landscape",50,5.9600000000000000e+00,"H",5.9600000000000000e+00,"H","U.S. LAWNS OF N. TAMPA","TAMPA","FL","ROSE","RAY","FEDERATION OF EMPLOYERS & WORKERS OF AMERICA","ROMERO","RITA","DENVER","CO"
"TEMP","05429682","240611","12/01/03 00:00:00","12/01/03 00:00:00","01/09/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",5,"MI","323.687-014","Cleaner, Housekeeping",25,6.0300000000000002e+00,"H",6.0300000000000002e+00,"H","Hotel Iroquois","Mackinac Island","MI","McIntire","Mary","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","04411470","43626","11/26/03 00:00:00","11/26/03 00:00:00","01/12/04 00:00:00","Denied, Temporary","01/26/04 00:00:00",4,"FL","187.167-106","Manager, Food Service",1,3.1056900000000001e+04,"A",2.9578000000000000e+04,"A","LA FLOR DE LA CANELA COROPO.","MIAMI","FL","GLENNY","ELENA","CARLOS M. DURAN E-RESPONCE, INC.","DURAN","CARLOS","HIALEAH","FL"
"TEMP","04411475","43452","11/19/03 00:00:00","11/19/03 00:00:00","01/12/04 00:00:00","Denied, Temporary","01/26/04 00:00:00",4,"FL","408.687-014","Laborer, Landscape",1,8.5700000000000003e+00,"H",8.5700000000000003e+00,"H","DYNAMIC LANDSCAPING CORPORATION","TAMPA","FL","LEDEZMA","FERNANDO","PINEDA IMMIGRATION SERVICES, INC.","PINEDA","CHRISTINA","TALLAHASSEE","FL"
"TEMP","04411476","43451","11/19/03 00:00:00","11/19/03 00:00:00","01/12/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",4,"FL","408.687-014","Laborer, Landscape",12,6.9800000000000004e+00,"H",6.9800000000000004e+00,"H","THE PLANTSMITH, INC.","LOXAHATCHEE","FL","CONNOR","JOAN","FEDERATION OF EMPLOYERS & WORKERS OF AMERICA","ROMERO","RITA","DENVER","CO"
"TEMP","04411574","GA032169","10/07/03 00:00:00","01/07/04 00:00:00","01/16/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",4,"GA","408.684-014","Sprayer, Hand",1,9.5000000000000000e+00,"H",9.4600000000000009e+00,"H","GREENSCAPES SHRUB AND TURF, INC.","ARNOLDSVILLE","GA","DUDLEY","M","DORMINEY & COX, LLC","COX","DAVID","ATHENS","GA"
"TEMP","04411575","GA032252","10/22/03 00:00:00","01/05/04 00:00:00","01/16/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",4,"GA","408.687-014","Laborer, Landscape",5,9.5000000000000000e+00,"H",9.4600000000000009e+00,"H","RED, WHITE & REELED LAWNS,  INC.","CANTON","GA","MULAIK","ROBERT","LAW OFFICE OF ROBERT KERSHAW, P.C.","KERSHAW, ESQ.","ROBERT","AUSTIN","TX"
"TEMP","04411576","GA032305","10/22/03 00:00:00","01/02/04 00:00:00","01/16/04 00:00:00","Certified, Temporary","01/26/04 00:00:00",4,"GA","929.687-058","Bander, Hand",20,6.1699999999999999e+00,"H",6.0899999999999999e+00,"H","TOYS PINE STRAW","SYLVANIA","GA","TOY","AARON","AGWORKS  INC.","BREMER","DAN","LAKE PARK","GA"
