Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,Occ_Code,Occ_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","05402970",,"12/16/01 00:00:00","12/16/01 00:00:00","12/17/01 00:00:00","Received Regional Office","12/17/01 00:00:00",5,"MN","401.683-010","Farmworker, Grain I",6,1.7000000000000000e+03,"M",1.7000000000000000e+03,"M","Loomer Brothers, Inc.","Fergus Falls","MN","Loomer","Harold",,,,,
"TEMP","06338611","15537-01","10/09/01 00:00:00","12/13/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"AR","452.687-010","Forest Worker",125,8.4299999999999997e+00,"H",8.4299999999999997e+00,"H","COMERFORD ENTERPRISES","CENTREVILLE","MS","COMERFORD","LESLY","LABOR CONSULTANTS INT'L,LTD.","MUILENBURG","GINNY","POST FALLS","ID"
"TEMP","06338597","2302222","10/03/01 00:00:00","11/26/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"WY","323.687-014","Cleaner, Housekeeping",9,6.2500000000000000e+00,"H",5.7199999999999998e+00,"H","BEST WESTERN CROSSROADS INN","BUFFALO","WY","PURCELLA","LISA","DISTRIBUTED LABOR ON DEMAND INT'L","GUFFEY","DAVID","RAPID CITY","SD"
"TEMP","06338600","02-0234","11/05/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",20,7.0000000000000000e+00,"H",7.2100000000000000e+00,"H","EMERALD ISLE LANDSCAPING","CENTENNIAL","CO","EARLEY","DAVE","INTERNATIONAL LABOR MNGT CORP.","EURY","STAN","VASS","NC"
"TEMP","06338604","02-0185","10/31/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"CO","187.167-106","Manager, Food Service",1,1.1970000000000001e+01,"H",9.3800000000000008e+00,"H","PEC/Ramada Vacation Suites","LAS VEGAS","NV","Stoeckle","David","VIABLE RESOURCES","PORTER","MARIA","STEAMBOAT SPRINGS","CO"
"TEMP","06338605","02-0102","10/19/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"CO","405.687-014","Horticultural Worker II",25,7.0499999999999998e+00,"H",6.3799999999999999e+00,"H","FT. COLLINS NURSERY, INC.","FT. COLLINS","CO","EPSTEIN","GARY","LABOR SOLUTIONS, INC.","AHL","KATHERIN","LOVELAND","CO"
"TEMP","06338607","02-0193","11/01/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",6,7.9000000000000004e+00,"H",7.2100000000000000e+00,"H","B & D SPRINKLERS & LANDSCAPE","MORRISON","CO","GOINGS","BILL","LAW FIRM OF JAMES BONN","BONN","JAMES","BOULDER","CO"
"TEMP","06338607","02-0193","11/01/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",6,7.9000000000000004e+00,"H",7.2100000000000000e+00,"H","B & D SPRINKLERS & LANDSCAPE","MORRISON","CO","GOINGS","BILL","The Law Firm of James Bonn","Bonn","James","Boulder","CO"
"TEMP","06338612","ACLA1001-030-01","10/15/01 00:00:00","10/15/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"LA","408.687-014","Laborer, Landscape",15,6.8300000000000001e+00,"H",6.8300000000000001e+00,"H","MASSENGALE GROUNDS MANAGEMENT","BATON ROUGE","LA","MASSENGALE","KASEY","AMIGOS LABOR SOLUTIONS INC","WINGFIELD","ROBERT","DALLAS","TX"
"TEMP","06338404","3061362","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","194.382-018","Videotape Operator",17,1.5880000000000001e+01,"H",1.6399999999999999e+01,"H","FINNISH BROADCASTING COMPANY (YLE)","SALT LAKE CITY","UT","WARNOCK","DAVID","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338403","3061373","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","003.261-010","Instrumentation Technician",7,3.6000000000000000e+03,"M",3.7110000000000000e+03,"M","SEIKO CORPORATION","SALT LAKE CITY","UT","BARTON","ANDREW","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338402","3061372","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","003.261-010","Instrumentation Technician",3,3.6000000000000000e+03,"M",3.7110000000000000e+03,"M","SEIKO CORPORATION","SALT LAKE CITY","UT","BARTON","ANDREW","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338399","3061374","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","003.261-010","Instrumentation Technician",2,3.6000000000000000e+03,"M",3.7110000000000000e+03,"M","SEIKO CORPORATION","SALT LAKE CITY","UT","BARTON","ANDREW","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338398","3061365","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","184.167-034","Director, Sports",4,2.5000000000000000e+01,"H",1.9309999999999999e+01,"H","FINNISH BROADCASTING COMPANY (YLE)","SALT LAKE CITY","UT","WARNOCK","DAVID","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338397","3061375","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","159.117-010","Producer",2,2.5000000000000000e+01,"H",1.3310000000000000e+01,"H","FINNISH BROADCASTING COMPANY (YLE)","SALT LAKE CITY","UT","WARNOCK","DAVID","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338396","3061367","10/12/01 00:00:00","12/05/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"UT","143.062-022","Camera Operator",32,1.5000000000000000e+01,"H",1.3859999999999999e+01,"H","FINNISH BROADCASTING COMPANY (YLE)","SALT LAKE CITY","UT","WARNOCK","DAVID","LITTLEFIELD & PETERSON","LITTLEFIELD","DAVID","SALT LAKE CITY","UT"
"TEMP","06338452","02-0210","11/02/01 00:00:00","12/04/01 00:00:00","12/10/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",6,"CO","406.684-014","Groundskeeper, Industrial Commercial",4,7.9000000000000004e+00,"H",7.9000000000000004e+00,"H","Pine View LLC","Boulder","CO","MacMillan","Cam","GLOBAL RESOURCES","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","09510831","138157","09/26/01 00:00:00","09/26/01 00:00:00","12/03/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",9,"CA","999.499-099","Installation, maintenance, and repair workers, all",15,8.0000000000000000e+00,"H",6.9900000000000002e+00,"H","Mammoth Mountain Ski Area","Mammoth Lakes","CA","ARMSTRONG","JOHN","HUMBERTO R. GRAY, A PROFESSIONAL LAW CORP","GRAY","HUMBERTO","LOS ANGELES","CA"
"TEMP","09510830","138158","09/26/01 00:00:00","09/26/01 00:00:00","12/03/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",9,"CA","999.399-099","Personal care and service workers, all other",15,8.3100000000000005e+00,"H",6.9900000000000002e+00,"H","Mammoth Mountain Ski Area","Mammoth Lakes","CA","ARMSTRONG","JOHN","HUMBERTO R. GRAY, A PROFESSIONAL LAW CORP","GRAY","HUMBERTO","LOS ANGELES","CA"
"TEMP","09511146",,"07/26/01 00:00:00","07/26/01 00:00:00","12/07/01 00:00:00","Denied, Temporary","12/18/01 00:00:00",9,"NV","196.263-014","Airplane Pilot, Commercial",25,,"H",,"H","SUNRISE AIRLINES INC","LAS VEGAS","NV","SULLIVAN","L.G.","ALLEN GRAY","GRAY","ALLEN",,"CA"
"TEMP","01315590","200115247","10/09/01 00:00:00","10/09/01 00:00:00","12/12/01 00:00:00","Remand Issued to Employer","12/18/01 00:00:00",1,"MA",,,4,1.0570000000000000e+01,"H",1.0570000000000000e+01,"H","Thunderbird Motor Lodge","West Yarmouth","MA","Stark","Harley","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01315592","200115246","10/09/01 00:00:00","10/09/01 00:00:00","12/12/01 00:00:00","Remand Issued to Employer","12/18/01 00:00:00",1,"MA",,,8,8.1400000000000006e+00,"H",8.1400000000000006e+00,"H","Thunderbird Motor Lodge","West Yarmouth","MA","Stark","Harley","Antioch Associates U.S.A.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01315673",,"10/19/01 00:00:00","10/19/01 00:00:00","12/13/01 00:00:00","Denied, Temporary","12/18/01 00:00:00",1,"NH","821.361-018","Line Erector",1,3.1210000000000001e+01,"H",3.1210000000000001e+01,"H","Thiro U.S.A. Inc.","Newington","CT","Gagne","Alain",,,,,
"TEMP","01315534","20020071","11/06/01 00:00:00","11/06/01 00:00:00","12/10/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",1,"CT","408.687-014","Laborer, Landscape",28,8.4900000000000002e+00,"H",8.9299999999999997e+00,"H","Niro Landscape Contractors, Inc.","Kensington","CT","Niro","Peter","Amigos Labor Solutions, Inc.","Hawkins","Margie","Dallas","TX"
"TEMP","01315788",,"11/20/01 00:00:00","11/20/01 00:00:00","12/18/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",1,"NH","311.477-030","Waiter/Waitress, Informal",13,7.5000000000000000e+00,"H",6.4600000000000000e+00,"H","JonDoug LLC dba The North Conway Grand Hotel","Newport","RI","Nunes","Linda",,,,,
"TEMP","01315587","200114076","08/02/01 00:00:00","11/30/01 00:00:00","12/12/01 00:00:00","Denied, Temporary","12/18/01 00:00:00",1,"MA","584.382-014","Quilting Machine Operator",1,1.0150000000000000e+01,"H",1.0150000000000000e+01,"H","Raymond Harris, Ltd.","Malden","MA","Harris",,,,,,
"TEMP","01315789",,"11/20/01 00:00:00","11/20/01 00:00:00","12/18/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",1,"NH","318.687-010","Kitchen Helper",6,8.0000000000000000e+00,"H",6.3899999999999997e+00,"H","JonDoug LLC dba The North Conway Grand Hotel","Newport","RI","Nunes","Linda",,,,,
"TEMP","01315752","20020059","11/05/01 00:00:00","11/05/01 00:00:00","12/17/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",1,"CT","821.361-018","Line Erector",100,2.9149999999999999e+01,"H",,,"Hawkeye Electric, LLC","Newington","CT","O'Connor","John",,,,,
"TEMP","01315787",,"11/20/01 00:00:00","11/20/01 00:00:00","12/18/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",1,"NH","323.687-014","Cleaner, Housekeeping",13,8.2500000000000000e+00,"H",7.6399999999999997e+00,"H","JonDoug LLC dba The North Conway Grand Hotel","Newport","RI","Nunes","Linda",,,,,
"TEMP","01315588","200115411","10/23/01 00:00:00","10/23/01 00:00:00","12/12/01 00:00:00","Denied, Temporary","12/18/01 00:00:00",1,"MA","153.227-010","Coach, Professional Athletes",25,2.0000000000000000e+01,"H",1.2380000000000000e+04,"A","D & N Sports Corp., DBA Play Soccer","Marlborough","MA","Gates","David","Bendik & Nanos","Nanos","Linda","Hempstead","NY"
"TEMP","01315533","20020084","11/13/01 00:00:00","11/13/01 00:00:00","12/10/01 00:00:00","Certified, Temporary","12/18/01 00:00:00",1,"CT","660.280-014","Cabinetmaker Apprentice",5,1.3000000000000000e+01,"H",1.0460000000000001e+01,"H","77 Mattatuck Heights LLC","Waterbury","CT","Scavelli","Richard","Laura N. Jasinsky Attorney at Law","Jasinsky","Laura","Stamford","CT"
"TEMP","09511872","129651","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","09511876","129657","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","09511862","129626","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","09511869","129644","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","07235598",,"10/12/01 00:00:00","10/12/01 00:00:00","11/29/01 00:00:00","Certified, Temporary","12/19/01 00:00:00",7,"MO","408.687-014","Laborer, Landscape",2,6.7500000000000000e+00,"H",6.6100000000000003e+00,"H","Leonard's Lawn Care & Landscaping, Inc.","Florissant","MO","Hall-Leonard","Tammera",,,,,
"TEMP","09511873","129646","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","09511874","129655","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","09511868","129624","06/13/01 00:00:00","06/13/01 00:00:00","12/14/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",9,"CA","999.311-012","Nursing Aides, Orderlies, and Attendants",1,1.4000000000000000e+01,"H",8.4299999999999997e+00,"H","K & S GROUP HOMES","CARSON","CA","CENDANA","DIVINA","CARINA MEDRANO","MEDRANO","CARINA","LA PUENTE","CA"
"TEMP","10243693","1762","11/21/01 00:00:00","11/21/01 00:00:00","11/29/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",10,"AK",,,2,,,,,"STI America, Inc.","Bellevu","WA","Ota","Shinji","Garvey, Schubert & Barer","Rodgers","Gregg","Seattle","WA"
"TEMP","01315786",,"11/15/01 00:00:00","11/15/01 00:00:00","12/18/01 00:00:00","Certified, Temporary","12/19/01 00:00:00",1,"ME","453.687-014","Laborer, Tree Tapping",150,7.6500000000000004e+00,"H",6.0499999999999998e+00,"H","Allagash Maple Products","Skowhegan","ME","Smith","Robert",,,,,
"TEMP","01315791","20018889","04/27/01 00:00:00","11/19/01 00:00:00","12/18/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",1,"MA","318.687-010","Kitchen Helper",1,8.5199999999999996e+00,"H",8.5199999999999996e+00,"H","George's Pizza House","Harwich Port","MA","Christakis","Robert","Robert M. Bent Attorney at Law","Bent","Robert","Duxbury","MA"
"TEMP","01315792","200114402","08/13/01 00:00:00","11/19/01 00:00:00","12/18/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",1,"MA","906.683-022","Truck Driver, Light",1,6.5000000000000000e+02,"W",9.2400000000000002e+00,"H","Federal Express Ground","Avon","MA","Awatin","Engracio",,,,,
"TEMP","01315790","20018893","04/12/01 00:00:00","11/19/01 00:00:00","12/18/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",1,"MA","313.131-014","Chef",1,1.1529999999999999e+01,"H",1.1532000000000000e+01,"H","George's Pizza House","Harwich Port","MA","Christakis","Robert","Robert M. Bent Attorney at Law","Bent","Robert","Duxbury","MA"
"TEMP","05403008",,"12/18/01 00:00:00","12/18/01 00:00:00","12/19/01 00:00:00","Received Regional Office","12/19/01 00:00:00",5,"OH","402.687-010","Farmworker, Vegetable II",15,8.0899999999999999e+00,"H",8.0899999999999999e+00,"H","Garber Farms","Greenville","OH","Garber","Russell",,,,,
"TEMP","04383215","99123068","10/15/01 00:00:00","10/15/01 00:00:00","12/07/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",4,"SC","406.683-010","Greenskeeper II",60,6.2999999999999998e+00,"H",6.6299999999999999e+00,"H","BEST LANDSCAPE SERVICE, LLC","MYRTLE BEACH","SC","TWIGG","WILLIAM","INTERNATIONAL LABOR MANAGEMENT CORP.","EURY, JR.","STAN","VASS","NC"
"TEMP","04383216",,"04/19/01 00:00:00","11/30/01 00:00:00","12/07/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",4,"TN","410.674-022","Stable Attendant",1,3.0000000000000000e+02,"W",2.5800000000000000e+02,"W","RIVER CIRCLE FARM","FRANKLIN","TN","CURREY","BROWNLEE","TRACY M HARVES","HARVES","TRACY","PERRYSBURG","OH"
"TEMP","04383217",,"04/19/01 00:00:00","11/30/01 00:00:00","12/07/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",4,"TN","410.131-010","Barn Boss",1,3.0000000000000000e+04,"A",2.5189000000000000e+04,"A","RIVER CIRCLE FARM","FRANKLIN","TN","CURREY","BROWNLEE","TRACY M HARVES","HARVES","TRACY","PERRYSBURG","OH"
"TEMP","04383218",,"04/19/01 00:00:00","11/30/01 00:00:00","12/07/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",4,"TN","410.674-022","Stable Attendant",5,8.2899999999999991e+00,"H",3.0000000000000000e+02,"W","RIVER CIRCLE FARM","FRANKLIN","TN","CURREY","BROWNLEE","TRACY M HARVES","HARVES","TRACY","PERRYSBURG","OH"
"TEMP","03366152",,"08/31/01 00:00:00","10/31/01 00:00:00","11/20/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",3,"PA","452.687-010","Forest Worker",50,7.9800000000000004e+00,"H",7.6399999999999997e+00,"H","SWEAT","PENSALCOLA","FL","SWEAT","ROBERT","Labor Consultants International, Ltd.","MUILENBURG","GINNY","Post Falls","ID"
"TEMP","04383371","99122951","09/13/01 00:00:00","09/13/01 00:00:00","12/10/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",4,"SC","899.381-010","Maintenance Repairer, Building",2,6.9000000000000004e+00,"H",7.2500000000000000e+00,"H","WESTIN  HOTELS AND RESORTS","HILTON HEAD ISLAND","SC","STOUT","LISA","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","04382372","18-62","06/15/01 00:00:00","06/15/01 00:00:00","11/26/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",4,"FL","382.664-010","Janitor",1,7.2300000000000004e+00,"H",7.2300000000000004e+00,"H","FRANCISE & FRANCISE, INC.","BRANDON","FL","FRANCISE","NAHEEM","AMERICAN IMMIGRANT SERVICES, INC.","IMMIGRANT","AMERICAN","TAMPA","FL"
"TEMP","05403009",,"12/18/01 00:00:00","12/18/01 00:00:00","12/19/01 00:00:00","Received Regional Office","12/19/01 00:00:00",5,"OH","405.687-014","Horticultural Worker II",80,8.0899999999999999e+00,"H",8.0899999999999999e+00,"H","Flowerland Garden Center of Cleveland","Oakwood Village","OH","Petitti","Angelo","ILMC","EURY","CRAIG","VASS","NC"
"TEMP","05403007",,"12/18/01 00:00:00","12/18/01 00:00:00","12/19/01 00:00:00","Received Regional Office","12/19/01 00:00:00",5,"MN","401.683-010","Farmworker, Grain I",2,8.0700000000000003e+00,"H",8.0700000000000003e+00,"H","Dale Noll","Mahnomen","MN","Noll","Dale","Agri Placements Int'l, Inc.","Flaming","Elaine","Fairview","OK"
"TEMP","03366970",,"10/22/01 00:00:00","10/22/01 00:00:00","11/27/01 00:00:00","Certified, Temporary","12/19/01 00:00:00",3,"VA","408.687-014","Laborer, Landscape",120,6.9699999999999998e+00,"H",7.3300000000000001e+00,"H","James River Grounds Management","Glen Allen","VA","VERRET","Sara","Mid-Atlantic Resources Association","WHITLEY","ELIZABETH","Roseland","VA"
"TEMP","03367088",,"10/11/01 00:00:00","10/11/01 00:00:00","11/29/01 00:00:00","Denied, Temporary","12/19/01 00:00:00",3,"VA","529.687-230","Laborer, Shellfish Processing",12,6.4199999999999999e+00,"H",6.7199999999999998e+00,"H","O'BIER SEAFOOD INC.","CALLAO","VA","O'BIER","STUART","North Carolina Grower Asso. Inc.","Eury","Stan","Vass","NC"
"TEMP","05402534",,"11/27/01 00:00:00","11/27/01 00:00:00","11/28/01 00:00:00","Withdrawn","12/19/01 00:00:00",5,"OH","405.687-014","Horticultural Worker II",7,8.5000000000000000e+00,"H",8.0899999999999999e+00,"H","Henderson Turf Farm, Inc.","Franklin","OH","Henderson","Todd","Moore, Price & Henry, Ltd","Bradley","Karen","Vandalia","OH"
"TEMP","04383421",,"10/26/01 00:00:00","10/26/01 00:00:00","12/12/01 00:00:00","Certified, Temporary","12/19/01 00:00:00",4,"MS","452.687-010","Forest Worker",425,8.2300000000000004e+00,"H",6.9699999999999998e+00,"H","UNIVERSAL FORESTRY SERVICES","CARTHAGE","MS","MATUTE","HEBER","LAW FIRM OF BARRY J. WALKER","WALKER, ESQ.","BARRY","TUPELO","MS"
"TEMP","10243700","1720","10/04/01 00:00:00","10/04/01 00:00:00","12/06/01 00:00:00","Certified, Temporary","12/20/01 00:00:00",10,"AK","522.384-010","Fish Roe Technician",3,1.1910000000000000e+01,"H",1.2529999999999999e+01,"H","Glacier Fish Company, L.L.C.","Seattle","WA","Vargas","Renee",,,,,
"TEMP","10243701",,"10/02/01 00:00:00","10/02/01 00:00:00","12/10/01 00:00:00","Certified, Temporary","12/20/01 00:00:00",10,"OR","639.681-010","Bicycle Repairer",1,1.1000000000000000e+01,"H",1.0630000000000001e+01,"H","Northwest Bicycles","Portland","OR","Hinckley","Ronald",,,,,
"TEMP","10243702","1272","11/01/01 00:00:00","11/01/01 00:00:00","12/10/01 00:00:00","Certified, Temporary","12/20/01 00:00:00",10,"ID","318.687-010","Kitchen Helper",1,6.8499999999999996e+00,"H",5.7500000000000000e+00,"H","Bunk House Bistro","Driggs","ID","Sanchez","Roxanne","Global Resources","Rowe","Michaelene","Rupert","ID"
"TEMP","04383388","26648","10/15/01 00:00:00","10/15/01 00:00:00","12/10/01 00:00:00","Certified, Temporary","12/20/01 00:00:00",4,"FL","323.687-014","Cleaner, Housekeeping",70,6.6399999999999997e+00,"H",5.9299999999999997e+00,"H","ROYAL A. H /DBA/THE BOARDWALK  BEACH RESORT","PANAMA CITY BEACH","FL","SMITH","RUSS","PRACTICAL EMPLOYEE SOLUTIONS","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","06338690","02-0079","10/19/01 00:00:00","12/12/01 00:00:00","12/17/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,7.2100000000000000e+00,"H",7.2100000000000000e+00,"H","AUTUMN GOLD LANDSCAPES","WHEATRIDGE","CO","HOVERMAN","DEBBIE","LABOR SOLUTIONS, INC.","AHL","KATHERIN","LOVELAND","CO"
"TEMP","06338841","000000077681","10/01/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"TX","520.685-166","Mixing Machine Operator",100,1.5600000000000000e+04,"A",1.5600000000000000e+04,"A","MICHAEL ANGELO'S GOURMET FOODS INC","AUSTIN","TX","VICHARELLY","JOSE","AZARMEHR & ASSOCIATES PC","AZARMEHR","MEHRON","AUSTIN","TX"
"TEMP","06338847","000000077759","10/02/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"TX","408.687-014","Laborer, Landscape",9,6.7500000000000000e+00,"H",6.2199999999999998e+00,"H","JACOBSON LAWNWORKS","AUSTIN","TX","JACOBSON","NORMA",,,,,
"TEMP","06338849","000000077695","10/01/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"TX","869.664-014","Construction Worker I",5,7.5700000000000003e+00,"H",7.5700000000000003e+00,"H","DIGGER DRY UTILITIES","AUSTIN","TX","KEY","MARK","ROBERT D. KERSHAW, ATTORNEY AT LAW","KERSHAW, JR.","ROBERT","AUSTIN","TX"
"TEMP","06338720","02-0085","10/19/01 00:00:00","12/12/01 00:00:00","12/17/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",15,7.7800000000000002e+00,"H",7.7800000000000002e+00,"H","GREENSTREETS DESIGN LTD","BOULDER","CO","REILLY","RICHELLE","LABOR SOLUTIONS, INC.","AHL","KATHERIN","LOVELAND","CO"
"TEMP","06338709","02-0083","10/19/01 00:00:00","12/12/01 00:00:00","12/17/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",30,7.3600000000000003e+00,"H",7.3600000000000003e+00,"H","COUNTRY CLUB OF THE ROCKIES","EDWARDS","CO","ROSS","KEVIN","LABOR SOLUTIONS","AHL","KATHERIN","DRAKE","CO"
"TEMP","06338691","02-0080","10/19/01 00:00:00","12/12/01 00:00:00","12/17/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",50,7.0499999999999998e+00,"H",7.0499999999999998e+00,"H","BATH, INC.","FT. COLLINS","CO","BATH","TOM","LABOR SOLUTIONS, INC.","AHL","KATHERIN","LOVELAND","CO"
"TEMP","06338850","000000077622","09/20/01 00:00:00","12/11/01 00:00:00","12/14/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"TX","869.687-026","Construction Worker II",32,7.5700000000000003e+00,"H",7.5700000000000003e+00,"H","ROADWAY SPECIALTIES INC","AUSTIN","TX","SHELTON","DANETTE","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
"TEMP","06338689","02-0078","10/19/01 00:00:00","12/12/01 00:00:00","12/17/01 00:00:00","Certified, Temporary","12/21/01 00:00:00",6,"CO","408.687-014","Laborer, Landscape",100,7.2100000000000000e+00,"H",7.2100000000000000e+00,"H","AMERICAN DESIGN & LANDSCAPE","PARKER","CO","SMITH","GARY","LABOR SOLUTIONS, INC.","AHL","KATHERIN","LOVELAND","CO"
